#0.0,2.032,2.272,2.531,2.816,3.126,3.461,3.825,4.22,4.65,5.119,5.629,6.178,6.773,7.417,8.112,8.861,9.671,10.54,11.49,12.49,13.54,14.69,15.94,17.29,18.73,20.28
1314028800.0,11.54,10.49,9.352,8.199,7.089,6.066,5.138,4.319,3.603,2.984,2.457,2.015,1.645,1.337,1.084,0.8759,0.7063,0.5692,0.4571,0.3687,0.299,0.2416,0.195,0.1573,0.1271,0.103
1314115200.0,11.35,10.33,9.223,8.097,7.01,6.004,5.091,4.283,3.576,2.963,2.441,2.003,1.636,1.331,1.079,0.8723,0.7035,0.5671,0.4556,0.3676,0.2982,0.241,0.1945,0.157,0.1269,0.1028
1314201600.0,11.33,10.29,9.176,8.045,6.958,5.958,5.051,4.25,3.549,2.942,2.425,1.99,1.627,1.324,1.074,0.8682,0.7005,0.5649,0.454,0.3664,0.2973,0.2403,0.194,0.1566,0.1266,0.1026
1314288000.0,11.5,10.44,9.304,8.154,7.049,6.032,5.11,4.297,3.586,2.97,2.446,2.007,1.639,1.333,1.08,0.8734,0.7044,0.5678,0.4561,0.3679,0.2985,0.2412,0.1946,0.1571,0.127,0.1029
1314374400.0,11.4,10.37,9.261,8.126,7.032,6.022,5.105,4.294,3.584,2.969,2.446,2.006,1.639,1.333,1.08,0.8733,0.7043,0.5677,0.4561,0.3679,0.2984,0.2412,0.1946,0.1571,0.1269,0.1029
1314460800.0,11.34,10.32,9.219,8.094,7.007,6.002,5.09,4.282,3.575,2.962,2.441,2.003,1.636,1.331,1.079,0.8721,0.7035,0.5671,0.4556,0.3676,0.2982,0.2412,0.1949,0.1579,0.1291,0.106
1314547200.0,11.38,10.34,9.218,8.082,6.991,5.985,5.073,4.268,3.563,2.953,2.433,1.997,1.632,1.327,1.076,0.8702,0.702,0.566,0.4548,0.367,0.2977,0.2407,0.1942,0.1568,0.1267,0.1027
1314633600.0,11.54,10.49,9.352,8.198,7.088,6.065,5.138,4.319,3.603,2.984,2.457,2.015,1.645,1.337,1.084,0.8759,0.7062,0.5691,0.4571,0.3687,0.299,0.2416,0.195,0.1573,0.1271,0.103
1314720000.0,11.64,10.56,9.413,8.246,7.126,6.094,5.16,4.336,3.616,2.993,2.464,2.02,1.649,1.34,1.086,0.8776,0.7075,0.5701,0.4578,0.3692,0.2995,0.2421,0.1955,0.1584,0.1289,0.1051
1314806400.0,11.79,10.69,9.515,8.326,7.188,6.142,5.197,4.364,3.637,3.009,2.476,2.029,1.656,1.346,1.09,0.8805,0.7098,0.5719,0.4594,0.371,0.3017,0.2451,0.1987,0.1606,0.1297,0.105
